id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2010,Cardano,ADA,cardano,1629,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35893941446.25879,44994771011.645424,False,18691387063.23,,10,37997904336.0,15784801690.669712,,2025-11-29T19:09:00.000Z,0.41541242777736204,397448569.20893955,-35.0672,0.30534283,-0.95254961,2.98879451,-30.21287602,-47.4707309,-49.73920828,14910789358.68884,0.4834,18693559249.98,,2025-11-29T19:09:00.000Z,,,,,,2025-11-29 21:10:36.227133
1,Bitcoin,BTC,bitcoin,12489,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19955375.0,19955375.0,False,1811743512550.35,,1,,,,2025-11-29T19:10:00.000Z,90789.75025778,39524152572.28811,-34.373,0.27950277,-0.14906208,7.20796445,-15.11865453,-20.24295088,-16.76208634,1811743512550.3467,58.7402,1906584755413.38,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:11:40.459381
1027,Ethereum,ETH,ethereum,11215,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120695520.90039237,120695520.90039237,True,361864808689.95,,2,,,,2025-11-29T19:10:00.000Z,2998.162698917263,13664718090.118074,-33.0478,0.71906638,-1.390973,8.90081341,-19.60970488,-27.20872597,-33.04950243,361864808689.9453,11.7324,361864808689.95,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:11:40.459381
825,Tether USDt,USDT,tether,160235,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,184617105483.98312,186868037065.4917,True,186930621744.75,,3,,,,2025-11-29T19:10:00.000Z,1.0003349137725166,59825808686.56135,-35.7544,0.01062876,-0.00022006,0.07697895,0.04986997,0.03171349,0.03209036,184678936295.25186,5.9876,186930621744.75,,2025-11-29T19:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-11-29 21:11:40.459381
52,XRP,XRP,xrp,1763,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60331635327.0,99985752852.0,False,220921726905.59,,4,,,,2025-11-29T19:10:00.000Z,2.209532064359181,2346172597.5095224,-44.4236,0.35977118,1.47251615,14.18112336,-8.70507128,-22.36406671,-21.54355456,133304682750.2316,4.322,220953206435.92,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:11:40.459381
1839,BNB,BNB,bnb,2979,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137736351.07,137736351.07,137736351.07,False,120434307050.92,,5,,,,2025-11-29T19:10:00.000Z,874.3828779790362,1438314808.7927742,-27.2261,0.07988298,-0.98347676,5.01632742,-17.86197676,-12.92351637,0.98978854,120434307050.9175,3.9047,120434307050.92,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:11:40.459381
3408,USDC,USDC,usd-coin,34966,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76557334719.21361,76557334719.21361,False,76558198961.41,,6,60901219650.23,60901907153.316505,,2025-11-29T19:10:00.000Z,1.000011288822957,7301437893.848387,-42.3699,0.02316443,0.01011974,0.01999925,0.0242866,0.02127418,0.00841954,76558198961.41132,2.4822,76558198961.41,,2025-11-29T19:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-11-29 21:11:40.459381
5426,Solana,SOL,solana,1055,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,559530068.2739049,615071134.620601,True,83608215582.86,,7,525236893.3,71396814019.22484,,2025-11-29T19:10:00.000Z,135.93259523459457,2571449588.486036,-46.2988,-0.14621067,-1.15218838,6.33804404,-25.06058757,-34.55213674,-33.85842197,76058374292.26178,2.466,83608215582.86,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:11:40.459381
1958,TRON,TRX,tron,1262,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94678887012.6996,94678886984.1715,True,26612728865.41,,8,94667886298.43,26609636747.656116,,2025-11-29T19:10:00.000Z,0.28108409079476215,411566433.3843425,-23.8125,0.02474484,0.07214016,2.79994616,-3.22770318,-15.6888314,-17.80840011,26612728873.424683,0.8628,26612728865.41,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:11:40.459381
74,Dogecoin,DOGE,dogecoin,1352,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151977106383.70523,151977106383.70523,True,22559120393.05,,9,,,,2025-11-29T19:10:00.000Z,0.14843762280940284,692123299.7608559,-45.5274,0.39752447,-0.95930878,6.15062092,-16.89093855,-35.65016927,-31.9593538,22559120393.048927,0.7314,22559120393.05,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:11:40.459381
2010,Cardano,ADA,cardano,1629,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35893941446.25879,44994771011.645424,False,18697780833.37,,10,37997904336.0,15790201204.005274,,2025-11-29T19:10:00.000Z,0.41555452807025756,397370412.7266346,-35.0767,0.35260746,-0.90844908,3.03078388,-30.16641478,-47.45842414,-49.71473813,14915889898.281528,0.4836,18699953763.16,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:11:40.459381
1,Bitcoin,BTC,bitcoin,12489,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19955375.0,19955375.0,False,1811743512550.35,,1,,,,2025-11-29T19:10:00.000Z,90789.75025778,39524152572.28811,-34.373,0.27950277,-0.14906208,7.20796445,-15.11865453,-20.24295088,-16.76208634,1811743512550.3467,58.7402,1906584755413.38,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:12:42.139714
1027,Ethereum,ETH,ethereum,11215,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120695520.90039237,120695520.90039237,True,361864808689.95,,2,,,,2025-11-29T19:10:00.000Z,2998.162698917263,13664718090.118074,-33.0478,0.71906638,-1.390973,8.90081341,-19.60970488,-27.20872597,-33.04950243,361864808689.9453,11.7324,361864808689.95,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:12:42.139714
825,Tether USDt,USDT,tether,160235,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,184617105483.98312,186868037065.4917,True,186930621744.75,,3,,,,2025-11-29T19:10:00.000Z,1.0003349137725166,59825808686.56135,-35.7544,0.01062876,-0.00022006,0.07697895,0.04986997,0.03171349,0.03209036,184678936295.25186,5.9876,186930621744.75,,2025-11-29T19:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-11-29 21:12:42.139714
52,XRP,XRP,xrp,1763,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60331635327.0,99985752852.0,False,220921726905.59,,4,,,,2025-11-29T19:10:00.000Z,2.209532064359181,2346172597.5095224,-44.4236,0.35977118,1.47251615,14.18112336,-8.70507128,-22.36406671,-21.54355456,133304682750.2316,4.322,220953206435.92,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:12:42.139714
1839,BNB,BNB,bnb,2979,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137736351.07,137736351.07,137736351.07,False,120434307050.92,,5,,,,2025-11-29T19:10:00.000Z,874.3828779790362,1438314808.7927742,-27.2261,0.07988298,-0.98347676,5.01632742,-17.86197676,-12.92351637,0.98978854,120434307050.9175,3.9047,120434307050.92,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:12:42.139714
3408,USDC,USDC,usd-coin,34966,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76557334719.21361,76557334719.21361,False,76558198961.41,,6,60901219650.23,60901907153.316505,,2025-11-29T19:10:00.000Z,1.000011288822957,7301437893.848387,-42.3699,0.02316443,0.01011974,0.01999925,0.0242866,0.02127418,0.00841954,76558198961.41132,2.4822,76558198961.41,,2025-11-29T19:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-11-29 21:12:42.139714
5426,Solana,SOL,solana,1055,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,559530068.2739049,615071134.620601,True,83608215582.86,,7,525236893.3,71396814019.22484,,2025-11-29T19:10:00.000Z,135.93259523459457,2571449588.486036,-46.2988,-0.14621067,-1.15218838,6.33804404,-25.06058757,-34.55213674,-33.85842197,76058374292.26178,2.466,83608215582.86,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:12:42.139714
1958,TRON,TRX,tron,1262,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94678887012.6996,94678886984.1715,True,26612728865.41,,8,94667886298.43,26609636747.656116,,2025-11-29T19:10:00.000Z,0.28108409079476215,411566433.3843425,-23.8125,0.02474484,0.07214016,2.79994616,-3.22770318,-15.6888314,-17.80840011,26612728873.424683,0.8628,26612728865.41,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:12:42.139714
74,Dogecoin,DOGE,dogecoin,1352,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151977106383.70523,151977106383.70523,True,22559120393.05,,9,,,,2025-11-29T19:10:00.000Z,0.14843762280940284,692123299.7608559,-45.5274,0.39752447,-0.95930878,6.15062092,-16.89093855,-35.65016927,-31.9593538,22559120393.048927,0.7314,22559120393.05,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:12:42.139714
2010,Cardano,ADA,cardano,1629,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35893941446.25879,44994771011.645424,False,18697780833.37,,10,37997904336.0,15790201204.005274,,2025-11-29T19:10:00.000Z,0.41555452807025756,397370412.7266346,-35.0767,0.35260746,-0.90844908,3.03078388,-30.16641478,-47.45842414,-49.71473813,14915889898.281528,0.4836,18699953763.16,,2025-11-29T19:10:00.000Z,,,,,,2025-11-29 21:12:42.139714
1,Bitcoin,BTC,bitcoin,12489,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19955396.0,19955396.0,False,1811930443960.14,,1,,,,2025-11-29T19:12:00.000Z,90799.0221772666,39492921358.39104,-34.03,0.26900388,-0.1241429,7.27026893,-15.1168868,-20.22244953,-16.73177852,1811930443960.1372,58.7463,1906779465722.6,,2025-11-29T19:12:00.000Z,,,,,,2025-11-29 21:13:45.578842
1027,Ethereum,ETH,ethereum,11215,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120695520.90039237,120695520.90039237,True,361900756141.69,,2,,,,2025-11-29T19:12:00.000Z,2998.460534756375,13650858446.050041,-31.8354,0.69967853,-1.37663875,9.03294926,-19.61590011,-27.20267694,-33.0150312,361900756141.68976,11.7335,361900756141.69,,2025-11-29T19:12:00.000Z,,,,,,2025-11-29 21:13:45.578842
825,Tether USDt,USDT,tether,160235,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,184617105483.98312,186868037065.4917,True,186930748725.0,,3,,,,2025-11-29T19:12:00.000Z,1.0003355932908393,59805849335.84022,-35.7483,0.00065168,0.0041123,0.07691507,0.05707365,0.01814879,0.0266924,184679061745.95773,5.9877,186930748725.0,,2025-11-29T19:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-11-29 21:13:45.578842
52,XRP,XRP,xrp,1763,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60331635327.0,99985752852.0,False,220967502774.89,,4,,,,2025-11-29T19:12:00.000Z,2.209989888279077,2343608721.211718,-44.4716,0.38421021,1.49267637,14.2079529,-8.64771952,-22.33536614,-21.47120375,133332304016.01076,4.3229,220998988827.91,,2025-11-29T19:12:00.000Z,,,,,,2025-11-29 21:13:45.578842
1839,BNB,BNB,bnb,2979,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137736345.9,137736345.9,137736345.9,False,120432936136.66,,5,,,,2025-11-29T19:12:00.000Z,874.37295762224,1437927767.4765296,-27.2437,0.07416692,-0.97554756,5.05933908,-17.88696393,-12.91348082,1.00110119,120432936136.6629,3.9047,120432936136.66,,2025-11-29T19:12:00.000Z,,,,,,2025-11-29 21:13:45.578842
3408,USDC,USDC,usd-coin,34966,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76546890642.98544,76546890642.98544,False,76549282461.69,,6,60901219650.23,60903122597.236855,,2025-11-29T19:12:00.000Z,1.0000312464515124,7292515338.481043,-42.4179,0.00936102,0.01467937,0.0122357,0.03363785,0.0227902,0.02817646,76549282461.69235,2.4819,76549282461.69,,2025-11-29T19:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-11-29 21:13:45.578842
5426,Solana,SOL,solana,1055,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,559530025.2662573,615071091.6129534,True,83607138025.19,,7,525236893.3,71395898836.49887,,2025-11-29T19:12:00.000Z,135.93085281562583,2570659238.237132,-46.3183,-0.14478202,-1.12144036,6.44094381,-25.08611471,-34.6270714,-33.78829038,76057393510.39102,2.4659,83607138025.19,,2025-11-29T19:12:00.000Z,,,,,,2025-11-29 21:13:45.578842
1958,TRON,TRX,tron,1262,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94678934858.6575,94678930659.8662,True,26610852967.95,,8,94667886298.43,26607748793.909454,,2025-11-29T19:12:00.000Z,0.2810641478783152,411478825.00200254,-23.8216,0.02038254,0.06891958,2.79154351,-3.22371883,-15.68614747,-17.79664997,26610854148.07508,0.8628,26610852967.95,,2025-11-29T19:12:00.000Z,,,,,,2025-11-29 21:13:45.578842
74,Dogecoin,DOGE,dogecoin,1352,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151977986383.7052,151977986383.7052,True,22564075155.7,,9,,,,2025-11-29T19:12:00.000Z,0.14846936515353285,691541806.9863204,-45.5833,0.40033359,-0.92204334,6.21805706,-16.91434585,-35.62479299,-31.88523632,22564075155.70097,0.7316,22564075155.7,,2025-11-29T19:12:00.000Z,,,,,,2025-11-29 21:13:45.578842
